run_id,budget,config_id,o0_loss,o0_loss_fold_0,o0_loss_fold_1,o0_loss_fold_2,o0_loss_fold_3,o0_loss_fold_4,hp_config.aug_factor,hp_config.initial_lr,hp_config.loss_function,hp_config.lr_scheduler,hp_config.optimizer,hp_config.oversample_foreground_percent,hp_config.weight_decay,hp_config.momentum
0,1000.0,0,0.06611036230847736,0.061275949601221735,0.06259703133639616,0.07217759051355765,0.0573584788589625,0.07714276123224872,1.0,0.01,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.33,3e-05,0.99
1,12.345679012345677,1,0.15997351070352137,0.13107450596236458,0.16240177236041475,0.142717893751389,0.17276020649740298,0.19091317494603555,1.150324556477333,0.014685885989200861,TopKLoss,None,Adam,0.8360787635373775,2.2365810539197582e-05,0.7408352423773917
2,12.345679012345677,2,0.1416126542360402,0.08788977966043299,0.2819117982354775,0.1329766521700625,0.08810662918781254,0.11717841192641543,1.1047246195216438,0.06739390723749773,TopKLoss,PolyLRScheduler,SGD,0.8009107519796442,0.00012075633351351945,0.9843244174117328
3,12.345679012345677,3,0.11803869967876687,0.10179544850306788,0.13935415649379856,0.1218787752326379,0.10387175881694377,0.12329335934738628,2.1618979641777503,0.002128527023531731,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.4736004193466574,5.563260205698563e-06,0.7175220521771902
4,12.345679012345677,4,0.1230048585397742,0.08585816948666247,0.18791002527628742,0.10371245032142662,0.13117419906955796,0.10636944854493657,2.04546089731045,0.00027417736752420927,DiceLoss,CosineAnnealingLR,Adam,0.9698090677467488,0.00040978885541880585,0.8103540206437224
5,12.345679012345677,5,0.999978606486682,1.0,0.9999888898764554,0.9999259828163819,1.0,0.9999781597405725,0.3061344322440842,6.847105576684049e-05,TopKLoss,PolyLRScheduler,SGD,0.4143685882263688,7.921182314424576e-05,0.7857627151436279
6,12.345679012345677,6,0.8730815221335855,1.0,0.4102271263759113,1.0,0.9551804842920155,1.0,0.2913038273791838,0.02247913678489981,CrossEntropyLoss,PolyLRScheduler,AdamW,0.5096243767199001,1.6705472923532205e-06,0.9828546794612383
7,12.345679012345677,7,0.09517911665384735,0.0880950499963441,0.08448905650411709,0.1038401601068889,0.09757366768682763,0.10189764897505904,0.6504664128826286,0.001822869029807343,DiceLoss,CosineAnnealingLR,AdamW,0.09394051075844168,0.0002012732142826837,0.7111541935713871
8,12.345679012345677,8,0.09135316634311423,0.09028636170708237,0.07389398151196291,0.09271647388600623,0.10123871545906393,0.09863029915145571,1.1735378233752793,0.0008302844962547875,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.2362856645784429,2.527514489489815e-05,0.90263731911568
9,12.345679012345677,9,0.09087508109745779,0.07489190271607082,0.09350235856838496,0.09036413690999412,0.09593597254777786,0.09968103474506118,0.3486057288371832,0.011697547414781285,DiceAndCrossEntropyLoss,CosineAnnealingLR,SGD,0.5812728726358587,0.0033646620317025026,0.79800193014111
10,12.345679012345677,10,0.8236805933458978,1.0,1.0,1.0,0.11840296672948891,1.0,1.0313318628889958,0.018227532147560618,DiceAndCrossEntropyLoss,PolyLRScheduler,AdamW,0.10709001524266218,2.902501116998957e-06,0.9433819401958
11,12.345679012345677,11,1.0,1.0,1.0,1.0,1.0,1.0,0.9730181826411534,0.04745215558646006,CrossEntropyLoss,CosineAnnealingLR,AdamW,0.48953364903402674,0.008715504353417761,0.7475315629383502
12,12.345679012345677,12,0.9013467333284094,0.9168980147713582,0.9577727327018993,0.6320629191687899,1.0,1.0,0.23481097609784662,0.01660785112321388,DiceAndCrossEntropyLoss,CosineAnnealingLR,AdamW,0.6070630346753698,1.192355468547657e-06,0.9692415425861539
13,12.345679012345677,13,0.8551782466742939,1.0,1.0,1.0,1.0,0.27589123337146904,1.0199583898823463,0.04275837824614824,TopKLoss,PolyLRScheduler,Adam,0.3581914886256743,1.9224271939243424e-06,0.9089503187856456
14,12.345679012345677,14,0.08414831168520245,0.07371571635731766,0.08627492860073371,0.08591364665413459,0.06967572381319775,0.10516154300062852,0.6371714966709258,7.75841305486524e-05,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.4904588086175671,8.121916343315396e-06,0.741619663985853
15,12.345679012345677,15,0.11959354496774907,0.09858748610258017,0.14458782525646985,0.12019100597137711,0.10711657783886241,0.12748482966945585,2.563840740932143,0.009447962943638519,CrossEntropyLoss,PolyLRScheduler,SGD,0.8966712930403421,0.009148624225979639,0.7989096512811791
16,12.345679012345677,16,0.12477501730477343,0.09801908096676293,0.12849600889745494,0.13314790308162405,0.11406184621383364,0.15015024736419158,0.974048916199396,0.0011990706551773744,DiceLoss,PolyLRScheduler,Adam,0.8853376596095855,0.0005242251173989866,0.6042205677830779
17,12.345679012345677,17,0.9493753029223768,0.9469836850709235,0.9570783865194779,0.940996317334462,0.9574987890597677,0.9443193366272531,0.07698815416359472,6.758966622072009e-05,DiceLoss,CosineAnnealingLR,SGD,0.21488073675057817,5.56971378015024e-06,0.6478042764098841
18,12.345679012345677,18,0.8380359529732401,0.8263340466939646,0.8597476761163652,0.8178191681069107,0.8627714325099601,0.8235074414390001,0.5498395086422359,3.796566727868298e-05,DiceAndCrossEntropyLoss,None,SGD,0.030452964941600325,0.0009726956211749134,0.6395368703816673
19,12.345679012345677,19,0.999333202384606,0.9997543360089001,0.9986662645805551,0.999670415250416,0.9993853320551629,0.9991896640279955,0.31909639441864335,6.821375636242829e-05,TopKLoss,CosineAnnealingLR,SGD,0.40826868426317053,2.216670687447701e-06,0.9513366725958223
20,12.345679012345677,20,0.08344463362463746,0.08078371795206118,0.06828085229041414,0.08688700201212973,0.0821509632972256,0.09912063257135661,1.4796553460180568,0.005912053628530867,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.5330439625054918,0.002310022052691569,0.9644282358310472
21,12.345679012345677,21,0.10956168542645003,0.08853684847469889,0.17965393287297649,0.0963123637634079,0.08396491241929871,0.0993403696018682,1.7311704674998278,0.0010207312857358128,DiceAndCrossEntropyLoss,PolyLRScheduler,AdamW,0.8072457637226644,0.0016025144279184257,0.746015857009121
22,12.345679012345677,22,0.9516757475423139,0.9622561790541546,0.9515036569729218,0.9489805674553701,0.9479755207611751,0.9476628134679481,1.5007902464353973,5.103454079042622e-05,CrossEntropyLoss,PolyLRScheduler,SGD,0.46125143790393525,8.770008978719383e-06,0.733371978847125
23,12.345679012345677,23,0.0849431692441115,0.0741640636789993,0.09589689986720862,0.08818854173062318,0.06990671147163496,0.0965596294720914,1.061679319629873,0.005146907561661071,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.5786143763491366,3.7945299263835863e-05,0.9662101191039068
24,12.345679012345677,24,0.092713099476469,0.08056531485366003,0.08505355303922058,0.11314183498915564,0.08313606983176103,0.1016687246685477,0.8616383127311454,0.0010799653993114817,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.3689308552301236,1.2619113062219433e-05,0.9545664264393765
25,12.345679012345677,25,0.09964372545146474,0.08193127202671913,0.10751356264704326,0.10055062302784712,0.0770985276983891,0.13112464185732509,1.34856981493057,0.0076768425507725505,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.4038313440005553,2.8995563428856923e-06,0.7792728318111105
26,12.345679012345677,26,0.49642169418608545,0.5355900282959455,0.5958895419109554,0.35681512778194846,0.6440158520669403,0.3497979208746378,0.9831612046713567,0.010644237861415502,DiceLoss,None,AdamW,0.7963914745173317,0.006865408954631966,0.8501895652619779
27,12.345679012345677,27,0.16520323366270706,0.10816698051745222,0.2111496190538128,0.18450026921968077,0.20126489976612372,0.1209343997564658,2.4465714563057066,4.34168042807647e-05,CrossEntropyLoss,PolyLRScheduler,AdamW,0.9367464737894553,6.159042181084387e-05,0.6587756574674307
28,12.345679012345677,28,0.08825047965973445,0.0766370860683604,0.08369740789071567,0.09705054677368175,0.07472561780336551,0.10914173976254893,0.9139615990617378,0.06008907025190961,DiceLoss,None,SGD,0.25912460606864113,8.10874517106339e-06,0.9699268368583368
29,12.345679012345677,29,0.0869567300891142,0.07287994914543405,0.0825977325175491,0.09022498003457624,0.08500079105631064,0.10408019769170096,0.3946914452273447,5.3118188728205876e-05,DiceLoss,PolyLRScheduler,AdamW,0.3066249009186053,5.0868218580202505e-06,0.9932032985307406
30,12.345679012345677,30,0.09786452976743287,0.10289903249440835,0.1041919390663496,0.10240196175565475,0.08113337723877323,0.09869633828197844,1.1421877349778229,0.0034333954341910443,TopKLoss,None,AdamW,0.554687808661419,1.406714874492555e-05,0.9029434400833358
31,12.345679012345677,31,1.0,1.0,1.0,1.0,1.0,1.0,1.7118452280120475,0.08929798556328537,TopKLoss,None,AdamW,0.21210913664925443,3.2650836489488703e-06,0.8301978227568899
32,12.345679012345677,32,0.4727727473326354,1.0,0.11171143413064144,0.956319180852226,0.1333478259780504,0.1624852957022591,0.7802952337498281,0.015244325626612388,CrossEntropyLoss,PolyLRScheduler,AdamW,0.2738350211024113,0.000144229148685068,0.8300990284557692
33,12.345679012345677,33,0.11767724624161062,0.09726006385253316,0.1372693250031719,0.10030766656043766,0.11297859303966473,0.14057058275224565,1.4638066525754594,0.0175996409893113,DiceAndCrossEntropyLoss,CosineAnnealingLR,Adam,0.2890909091853875,3.104698936956747e-06,0.8727285194384795
34,12.345679012345677,34,0.10686278415750661,0.09161350362205267,0.10936722325241588,0.10954412815408332,0.10013839590747364,0.12365066985150752,1.1722393700742724,0.0018181383042944095,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.2494567283117031,1.8259754372461165e-05,0.8142931523938134
35,12.345679012345677,35,0.2345217256131386,0.09429367334175631,0.7735303642753475,0.1101289196437959,0.07678321527347154,0.11787245553132164,1.9440239175051408,0.00673323198859556,DiceAndCrossEntropyLoss,PolyLRScheduler,AdamW,0.6497962854768122,9.755412700818559e-05,0.8932350711061184
36,12.345679012345677,36,0.09026445444147975,0.07521066849870683,0.07345723541285087,0.10342235609715911,0.08431262730039979,0.11491938489828213,0.8647974449314777,0.007357859542576843,TopKLoss,PolyLRScheduler,SGD,0.26844853552780734,7.062201667929914e-05,0.8618141698212951
37,12.345679012345677,37,0.13547092699357102,0.10247932642997315,0.12760884655715765,0.18777411729420557,0.1376733540292132,0.1218189906573055,0.5995910549616685,0.0050526007498168015,TopKLoss,None,Adam,0.3245448518783365,0.00010243210805501674,0.9799446829302454
38,12.345679012345677,38,0.09296301355396497,0.07536334541994394,0.09702793681097466,0.09961258822172536,0.08558207818554608,0.1072291191316348,0.6009157410049265,0.004016618644674486,DiceAndCrossEntropyLoss,None,SGD,0.8373178222949098,0.00042727044562617923,0.9140666378687602
39,12.345679012345677,39,0.08555279617758789,0.07364028553214219,0.08669680617401476,0.09073473619352801,0.08061337341756492,0.09607877957068955,0.33471086882285794,0.0023916127275286207,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.4151485221356458,8.381561509473688e-06,0.9780750169417495
40,12.345679012345677,40,0.12391437558907033,0.09843304745225268,0.1590610895988961,0.10259053913631755,0.11897159059688789,0.14051561116099742,1.1125208093716135,0.005582520910200161,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.3713215889714731,1.364658583110825e-05,0.7913038076254919
41,12.345679012345677,41,0.863852378661958,0.8550618281710457,0.7646095104575564,1.0,0.6996038458372525,0.9999867088439353,0.18962285501589193,0.0026853289631704217,CrossEntropyLoss,None,SGD,0.8906528094002063,5.375581224459752e-05,0.6086100432363231
42,12.345679012345677,42,0.09710604053359932,0.07623442941372716,0.12105800036149783,0.1018412669403519,0.07666396325748392,0.10973254269493582,1.9775294155500847,0.0003881744878455677,DiceAndCrossEntropyLoss,None,Adam,0.672041057147487,1.1662388654794186e-05,0.6378924321805853
43,12.345679012345677,43,0.1423487347964465,0.12281572187627665,0.16416948203720017,0.14123107470796703,0.13355125516149213,0.1499761401992965,0.9669167779714867,0.0070564252590008016,CrossEntropyLoss,None,SGD,0.4102228735157252,0.0001512468858424652,0.757723438874097
44,12.345679012345677,44,0.9406340500441299,0.9371122078377259,0.9498415670137128,0.9306857837603063,0.950783619042463,0.934747072566442,1.9809465462306235,4.248674155420439e-05,DiceLoss,PolyLRScheduler,SGD,0.8583408100922583,0.0005631786038184702,0.8554187546419934
45,12.345679012345677,45,0.10722473863676833,0.0901340085808362,0.11407327694283587,0.1009216293556926,0.10072786523638355,0.13026691306809346,0.6838504665874814,0.003881441559424023,DiceAndCrossEntropyLoss,CosineAnnealingLR,Adam,0.44035135766020583,2.1041778579576936e-05,0.8447427506118147
46,12.345679012345677,46,0.08255616487356147,0.0776785045904308,0.08109154683724051,0.08857987929097655,0.06902907247290047,0.09640182117625906,0.9204251788225997,0.003913922944854862,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.42018558228264713,0.00011468516553788085,0.9407396602426811
47,12.345679012345677,47,0.09759432355600565,0.08215109114005459,0.10377889404852525,0.10607771054456694,0.08716481248693797,0.10879910955994354,2.9762215284384843,0.0002635729227360777,DiceLoss,PolyLRScheduler,AdamW,0.37321595574479416,7.788525964811874e-06,0.8523761262672834
48,12.345679012345677,48,0.10681985494554638,0.09022677360652898,0.10869370208247331,0.12046986319172581,0.09194966086811174,0.12275927497889205,0.8592787775248083,0.00021469268627534937,TopKLoss,None,SGD,0.4886230333669524,2.4431129621708394e-05,0.9760657223043979
49,12.345679012345677,49,0.08540787876381192,0.07600897196033729,0.09258921527521435,0.09338653411637254,0.07032651263377732,0.09472815983335814,1.9045409762531356,0.016069507907862768,TopKLoss,CosineAnnealingLR,SGD,0.28797976240316886,1.7465848833605635e-05,0.8504222079202093
50,12.345679012345677,50,0.3224728791387971,0.2389027124703711,0.2833434012823881,0.4931563739387952,0.2801132863838717,0.3168486216185594,1.231086855419329,0.02130012119057314,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.821597486031235,6.535587652151508e-05,0.7838651736402501
51,12.345679012345677,51,0.9624597335896151,0.9603517394868406,0.9684262710059567,0.9561145469874031,0.968616025488239,0.9587900849796358,1.115756245537384,1.0128226382943726e-05,DiceAndCrossEntropyLoss,None,SGD,0.643678087431961,2.8697940954832155e-05,0.6232030354770788
52,12.345679012345677,52,0.09247260033508901,0.0830812156892472,0.09196687768367795,0.09927312495692342,0.07415723011369879,0.11388455323189772,1.1492426566997909,0.024389241781800425,CrossEntropyLoss,CosineAnnealingLR,SGD,0.183563885046803,4.3675374494594146e-05,0.8816799018265902
53,12.345679012345677,53,0.10172319983251295,0.0806594474708976,0.10793525976692742,0.09735028673721469,0.09191071653017924,0.1307602886573458,0.2523296857450503,0.0043287572276693356,DiceLoss,PolyLRScheduler,SGD,0.1191761026846537,0.0024345489706450426,0.8136456997040514
54,12.345679012345677,54,1.0,1.0,1.0,1.0,1.0,1.0,0.8729642195012898,0.029586357776192052,DiceAndCrossEntropyLoss,None,AdamW,0.530412214314783,1.6761693445461505e-05,0.8468289788410229
55,12.345679012345677,55,0.9995566710418945,0.9999274873654646,0.999551768404948,0.9996944009756765,0.9995637488523706,0.9990459496110136,0.4340734183910332,4.700781722228694e-05,TopKLoss,None,SGD,0.08824823957233274,0.0002563992246742085,0.6003814116361214
56,12.345679012345677,56,0.6414906216918103,0.6164617649755448,0.6597424322186025,0.6179162542078318,0.6823341402296732,0.6309985168273989,0.20007573101155596,0.00032636748765264324,DiceAndCrossEntropyLoss,CosineAnnealingLR,SGD,0.5766988226881895,9.266062277447332e-05,0.6855545610762034
57,12.345679012345677,57,0.22528922172839624,0.1629951613990921,0.28561571924659424,0.23928512499837262,0.25405790124373995,0.18449220175418246,2.2118357391425034,1.048604837922341e-05,DiceLoss,None,AdamW,0.8852072743848396,0.002395600165426245,0.9448650353471866
58,12.345679012345677,58,0.13330634806832337,0.08380995120024759,0.192534348535644,0.14380658690662163,0.1407743203637175,0.10560653333538617,2.8895918857811402,3.9012639648285096e-05,DiceAndCrossEntropyLoss,CosineAnnealingLR,AdamW,0.7607435651046118,2.7317604879966623e-05,0.9152868893640098
59,12.345679012345677,59,0.13102065281517278,0.07264643498316758,0.1351033469491345,0.13494365524363183,0.21761149296661397,0.09479833393331605,0.13804073022783525,5.7413558602146426e-05,DiceAndCrossEntropyLoss,PolyLRScheduler,AdamW,0.7955903685432131,2.3884812866990644e-05,0.6486227603739723
60,12.345679012345677,60,0.09560647260911448,0.08240481152124046,0.07883437139666438,0.12457341752754358,0.08451356608168414,0.10770619651843982,0.2790275498593999,0.004998309150327222,TopKLoss,CosineAnnealingLR,AdamW,0.4779348398619859,2.9675813817916617e-05,0.8348329142201772
61,12.345679012345677,61,0.12193280827839255,0.1033147559829879,0.1259375541372596,0.12376120586284434,0.10152000845801479,0.1551305169508561,1.9853943239371743,0.00022213516723739053,TopKLoss,PolyLRScheduler,SGD,0.28310995219900403,1.541926495027786e-05,0.9685992940392376
62,12.345679012345677,62,1.0,1.0,1.0,1.0,1.0,1.0,0.7320972838675357,0.07176338297713368,DiceLoss,PolyLRScheduler,AdamW,0.7274807400981556,0.00021795674203572561,0.7810517874877836
63,12.345679012345677,63,0.08524337814195584,0.0701834046723574,0.1002102759463015,0.09184054227024141,0.06672976002908915,0.09725290779178974,0.6297863162236587,0.01965751172432701,TopKLoss,PolyLRScheduler,SGD,0.5501921766079845,0.00011676999310315905,0.8581592845121554
64,12.345679012345677,64,0.9102583435360696,0.9217701616531953,0.9135450720500948,0.9067109852879183,0.9044081770079571,0.9048573216811828,2.6683437264475995,7.593035723228837e-05,CrossEntropyLoss,PolyLRScheduler,SGD,0.8541148850495631,3.46158167212936e-06,0.5401137277562602
65,12.345679012345677,65,0.08176026404579087,0.0745941019689923,0.07885339051576268,0.09059231332874662,0.07013463870811476,0.09462687570733797,1.5189366720701658,0.09982384925811423,DiceAndCrossEntropyLoss,CosineAnnealingLR,SGD,0.30417355738924656,0.00023134574880230325,0.724037388161199
66,12.345679012345677,66,0.3897537514946591,0.3621289979544251,0.6749373202419274,0.294134229689333,0.28692724729553865,0.3306409622920713,0.6415060404047597,0.012159111804325525,CrossEntropyLoss,None,Adam,0.8493191637610119,0.0006054832867751703,0.6251886793358771
67,12.345679012345677,67,0.0875567296574324,0.0819853991055135,0.08073793677602858,0.08840186204424327,0.08895415885641089,0.09770429150496573,1.0410303982294065,0.017573130381403793,DiceLoss,None,SGD,0.19604455900770842,0.0013655418622181522,0.890817509055539
68,12.345679012345677,68,0.08307710901045177,0.07818622235058925,0.08305625555374574,0.08868965459506595,0.06647659081207458,0.09897682174078337,2.3523430508816014,8.424169920502207e-05,DiceAndCrossEntropyLoss,CosineAnnealingLR,AdamW,0.22885739019915685,3.433962615440278e-06,0.8368420099775596
69,12.345679012345677,69,0.08901636426688495,0.08826430359370752,0.07883874235227506,0.1057937604803808,0.07515228524494422,0.09703272966311716,2.201057844365357,0.076710072958927,CrossEntropyLoss,PolyLRScheduler,SGD,0.1269613476388988,4.1456821054193436e-05,0.8163557948431336
70,12.345679012345677,70,0.08540155800452835,0.08202559024875511,0.08081957216179292,0.09608196825382742,0.06821622307198227,0.09986443628628405,0.8168666205225321,0.002596222293081757,DiceLoss,PolyLRScheduler,SGD,0.46450759312972895,2.7992273958654616e-05,0.9792498905099867
71,12.345679012345677,71,0.5213705550239374,0.19932226678164677,1.0,0.24851533651224167,0.9974601487778959,0.16155502304790237,1.650163527828942,0.021328260877623337,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.15202722720956952,1.0061364305156487e-06,0.9353126893214886
72,12.345679012345677,72,0.9822818444217287,0.9889972749966202,0.9830609472075631,0.9717895236245913,0.9999756510186291,0.9675858252612397,1.5620333744476607,0.0003905480370665797,TopKLoss,None,SGD,0.8611230080657867,0.0002955479356850689,0.5918370314310032
73,12.345679012345677,73,0.08024995021170556,0.06920441239100983,0.06947320590075479,0.09496256221537702,0.07044200204861173,0.09716756850277442,0.3183478031651279,0.002411501889608001,DiceAndCrossEntropyLoss,CosineAnnealingLR,SGD,0.27641104695050345,9.956454977755667e-06,0.9890151116728227
74,12.345679012345677,74,0.11940516148496623,0.10631075747247909,0.1274596424137031,0.12201965885868615,0.10115032521339562,0.14008542346656716,0.9770882735764214,0.0011285520548537423,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.2205046980356466,4.0628838110082594e-05,0.7810069883848229
75,12.345679012345677,75,0.9965388723669314,1.0,1.0,1.0,0.9944117806825252,0.9882825811521321,2.993982002806976,0.08944512541265064,CrossEntropyLoss,PolyLRScheduler,Adam,0.6959468588151881,4.4641029099759855e-05,0.5463267931225567
76,12.345679012345677,76,0.08139251214066104,0.06747507417050636,0.08813441564731461,0.08771932333657073,0.06832858199589154,0.09530516555302193,0.32449657342901295,0.000370916164498509,TopKLoss,CosineAnnealingLR,AdamW,0.18147632030416894,4.625495683760303e-06,0.8025924806800493
77,12.345679012345677,77,0.0800546547680731,0.0748841975970942,0.07272556933137397,0.09064437805819192,0.06326881331445211,0.09875031553925329,1.6735056970541504,0.07179216910175817,DiceAndCrossEntropyLoss,CosineAnnealingLR,SGD,0.51597012306013,4.83622265880692e-06,0.7498750188950571
78,12.345679012345677,78,0.1307078937316423,0.09525786810464765,0.16813513826319404,0.11491359511959609,0.11105180134261938,0.16418106582815428,0.8974609336314483,0.0003577803368984557,CrossEntropyLoss,CosineAnnealingLR,Adam,0.932079638462875,0.0002551844579881279,0.8341856235103756
79,12.345679012345677,79,0.14296739705546196,0.13750836334119887,0.22691953209908833,0.10193900954212698,0.11124768911717198,0.13722239117772372,0.8557893438920114,0.017407322869833347,DiceAndCrossEntropyLoss,None,Adam,0.6752617822944984,1.0569895424776608e-05,0.9693471196247065
80,12.345679012345677,80,0.07988659212439302,0.07168799764855505,0.07152323518182424,0.09164807928022134,0.06912743617643025,0.09544621233493422,2.1909493550761656,0.04640936265255566,TopKLoss,PolyLRScheduler,SGD,0.5680333418366945,3.066578124803903e-06,0.8446180735535318
81,12.345679012345677,81,0.09177347665036248,0.08107582912949163,0.09097813223458218,0.10837813525784445,0.07512958115060475,0.10330570547928941,1.9312493669269606,0.04928600236001208,DiceLoss,None,SGD,0.37152711478333117,1.9027915599637695e-05,0.8894528544764853
82,37.03703703703703,80,0.07429205457687435,0.06607629112814639,0.0688381094879722,0.08371052545218838,0.06085474745048569,0.09198059936557912,2.1909493550761656,0.04640936265255566,TopKLoss,PolyLRScheduler,SGD,0.5680333418366945,3.066578124803903e-06,0.8446180735535318
83,37.03703703703703,77,0.07294413723604942,0.06734887509705278,0.06941401587036422,0.07985923618731672,0.0614095933361547,0.08668896568935869,1.6735056970541504,0.07179216910175817,DiceAndCrossEntropyLoss,CosineAnnealingLR,SGD,0.51597012306013,4.83622265880692e-06,0.7498750188950571
84,37.03703703703703,73,0.07503431569007901,0.06722752385894704,0.0656575114407465,0.08642178379583232,0.06380238254125592,0.09206237681361329,0.3183478031651279,0.002411501889608001,DiceAndCrossEntropyLoss,CosineAnnealingLR,SGD,0.27641104695050345,9.956454977755667e-06,0.9890151116728227
85,37.03703703703703,76,0.07224805795400047,0.06427420051061006,0.06624260309480146,0.0770508066861505,0.0648461805860554,0.08882649889238492,0.32449657342901295,0.000370916164498509,TopKLoss,CosineAnnealingLR,AdamW,0.18147632030416894,4.625495683760303e-06,0.8025924806800493
86,37.03703703703703,65,0.07410008120311554,0.06599581673608856,0.06931563232938243,0.08238114884094183,0.06473683108856265,0.08807097702060218,1.5189366720701658,0.09982384925811423,DiceAndCrossEntropyLoss,CosineAnnealingLR,SGD,0.30417355738924656,0.00023134574880230325,0.724037388161199
87,37.03703703703703,46,0.07688638686101068,0.06702601160518062,0.07370202015981109,0.08428480622612544,0.06691517988724094,0.09250391642669531,0.9204251788225997,0.003913922944854862,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.42018558228264713,0.00011468516553788085,0.9407396602426811
88,37.03703703703703,68,0.07299735319615586,0.06546393026691122,0.06822547280452329,0.07933396717655017,0.059246091762507946,0.09271730397028666,2.3523430508816014,8.424169920502207e-05,DiceAndCrossEntropyLoss,CosineAnnealingLR,AdamW,0.22885739019915685,3.433962615440278e-06,0.8368420099775596
89,37.03703703703703,20,0.08517332454612685,0.0717230788290083,0.12846960057629486,0.07504254677225852,0.06640055368089826,0.0842308428721743,1.4796553460180568,0.005912053628530867,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.5330439625054918,0.002310022052691569,0.9644282358310472
90,37.03703703703703,14,0.07550032632440966,0.06189380511949172,0.08711117320201078,0.07681391606635835,0.0638330651564839,0.08784967207770356,0.6371714966709258,7.75841305486524e-05,DiceAndCrossEntropyLoss,PolyLRScheduler,Adam,0.4904588086175671,8.121916343315396e-06,0.741619663985853
91,37.03703703703703,23,0.07272027464120615,0.06589304996195755,0.06803193710347433,0.08218165706411718,0.06532259471213808,0.08217213436434356,1.061679319629873,0.005146907561661071,DiceAndCrossEntropyLoss,PolyLRScheduler,SGD,0.5786143763491366,3.7945299263835863e-05,0.9662101191039068
